image,class
train_1\v_PlayingGuitar_g12_c02.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c02.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c02.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c02.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c02.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c03.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c04.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c05.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c06.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g12_c07.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c01.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c02.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c03.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c04.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c05.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c06.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g13_c07.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c01.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame10.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame11.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c02.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c03.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c04.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c05.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c06.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g14_c07.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c01.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c02.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c03.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c04.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c05.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c06.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g15_c07.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c01.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c02.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c03.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c04.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c05.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c06.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame3.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame4.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame5.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame6.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame7.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame8.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g16_c07.avi_frame9.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g17_c01.avi_frame0.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g17_c01.avi_frame1.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g17_c01.avi_frame2.jpg,PlayingGuitar
train_1\v_PlayingGuitar_g17_c01.avi_frame3.jpg,PlayingGuitar
